"lazy src","productSKULink","productSKULink href","d-block","vfm__scr","vfm__txt","prdp-spc__cntnt","p-r-s","txt-clr-base","prdp-spc__cntnt 2","p-r-s 2","txt-clr-base 2","prdp-spc__cntnt 3","p-r-s 3","txt-clr-base 3","prdp-spc__cntnt 4","p-r-s 4","txt-clr-base 4","ovrlystts-stts","txt-wt-n"
"https://pricebaba.com/l.png","Xiaomi Redmi Note 7","https://pricebaba.com/mobile/xiaomi-redmi-note-7","Rs. 9,890","79","VFM Score","6.3""","•","Screen","Dual","•","Camera","3GB","•","RAM","4000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Nokia 8000","https://pricebaba.com/mobile/nokia-8000","Rs. 8,991","48","VFM Score","2.8""","•","Screen","2 MP","•","Camera","512MB","•","RAM","1500mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Nokia 215 2020","https://pricebaba.com/mobile/nokia-215-2020","Rs. 3,249","51","VFM Score","2.4""","•","Screen","64MB","•","RAM","1150mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Nokia 8110 4G","https://pricebaba.com/mobile/nokia-8110-4g","Rs. 5,999","52","VFM Score","2.45""","•","Screen","2 MP","•","Camera","512MB","•","RAM","1500mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Samsung Guru Plus B110E","https://pricebaba.com/mobile/samsung-guru-plus-b110e","Rs. 1,599","45","VFM Score","1.5""","•","Screen","800mAh","•","Battery","","","","","","","",""
"https://pricebaba.com/l.png","Realme C11 2021 64GB","https://pricebaba.com/mobile/realme-c11-2021-64gb","Rs. 8,585","62","VFM Score","6.5""","•","Screen","8 MP","•","Camera","4GB","•","RAM","5000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Samsung Galaxy M01 Core 32GB","https://pricebaba.com/mobile/samsung-galaxy-m01-core-32gb","Rs. 6,490","77","VFM Score","5.3""","•","Screen","8 MP","•","Camera","2GB","•","RAM","3000mAh","•","Battery","",""
"https://pricebaba.com/l.png","vivo Y81","https://pricebaba.com/mobile/vivo-y81","Rs. 9,999","69","VFM Score","6.22""","•","Screen","13 MP","•","Camera","3GB","•","RAM","3260mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/68613/samsung-galaxy-a10s-l-2234484.jpg?tr=h-120,q-60","Samsung Galaxy A10s","https://pricebaba.com/mobile/samsung-galaxy-a10s","Rs. 8,999","75","VFM Score","6.2""","•","Screen","Dual","•","Camera","2GB","•","RAM","4000mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/107484/tecno-spark-8-64gb-l-2092860.jpg?tr=h-120,q-60","Tecno Spark 8 64GB","https://pricebaba.com/mobile/tecno-spark-8-64gb","Rs. 8,730","62","VFM Score","6.52""","•","Screen","16 MP","•","Camera","4GB","•","RAM","5000mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/35039/xiaomi-redmi-note-5-l-2232237.jpg?tr=h-120,q-60","Xiaomi Redmi Note 5","https://pricebaba.com/mobile/xiaomi-redmi-note-5","Rs. 9,999","71","VFM Score","5.99""","•","Screen","12 MP","•","Camera","3GB","•","RAM","4000mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/101112/infinix-hot-10-play-l-2523892.jpg?tr=h-120,q-60","Infinix Hot 10 Play","https://pricebaba.com/mobile/infinix-hot-10-play","Rs. 9,499","72","VFM Score","6.82""","•","Screen","13 MP","•","Camera","4GB","•","RAM","6000mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/68867/vivo-y11-2019-l-2234507.jpg?tr=h-120,q-60","vivo Y11 2019","https://pricebaba.com/mobile/vivo-y11-2019","Rs. 9,450","71","VFM Score","6.35""","•","Screen","Dual","•","Camera","3GB","•","RAM","5000mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/103047/tecno-spark-7-l-2311493.jpg?tr=h-120,q-60","Tecno Spark 7","https://pricebaba.com/mobile/tecno-spark-7","Rs. 8,099","67","VFM Score","6.52""","•","Screen","16 MP","•","Camera","2GB","•","RAM","6000mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/110175/realme-c32-l-3644524.jpg?tr=h-120,q-60","Realme realme C32","https://pricebaba.com/mobile/realme-c32","Rs. 9,499","","","6.52""","•","Screen","Triple","•","Camera","4GB","•","RAM","5000mAh","•","Battery","Upcoming","Expected Price"
"https://cdn.pricebaba.com/prod/images/product/mobile/107627/itel-u20-l-2119088.jpg?tr=h-120,q-60","Itel U20","https://pricebaba.com/mobile/itel-u20","Rs. 1,059","57","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","4MB","•","RAM","1000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Nokia 5310","https://pricebaba.com/mobile/nokia-5310","Rs. 3,349","49","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","8MB","•","RAM","1200mAh","•","Battery","",""
"https://pricebaba.com/l.png","Xiaomi Redmi Y3","https://pricebaba.com/mobile/xiaomi-redmi-y3","Rs. 9,999","78","VFM Score","6.26""","•","Screen","Dual","•","Camera","3GB","•","RAM","4000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Lava A1500","https://pricebaba.com/mobile/lava-a1500","Rs. 1,499","54","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","24MB","•","RAM","1800mAh","•","Battery","",""
"https://pricebaba.com/l.png","Xiaomi Redmi 6 Pro","https://pricebaba.com/mobile/xiaomi-redmi-6-pro","Rs. 9,999","74","VFM Score","5.84""","•","Screen","Dual","•","Camera","3GB","•","RAM","4000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Micromax X513 Plus","https://pricebaba.com/mobile/micromax-x513-plus","Rs. 1,129","55","VFM Score","1.77""","•","Screen","0.3 MP","•","Camera","1299mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Samsung Galaxy M01","https://pricebaba.com/mobile/samsung-galaxy-m01","Rs. 8,450","74","VFM Score","5.71""","•","Screen","Dual","•","Camera","3GB","•","RAM","4000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Realme realme C13","https://pricebaba.com/mobile/realme-c13","Rs. 9,999","","","6.5""","•","Screen","Triple","•","Camera","3GB","•","RAM","6000mAh","•","Battery","Upcoming","Expected Price"
"https://pricebaba.com/l.png","Micromax Bolt Selfie","https://pricebaba.com/mobile/micromax-bolt-selfie-q424","Rs. 5,500","60","VFM Score","4.5""","•","Screen","5 MP","•","Camera","1GB","•","RAM","1750mAh","•","Battery","",""
"https://pricebaba.com/l.png","Infinix Smart 5A","https://pricebaba.com/mobile/infinix-smart-5a","Rs. 7,199","70","VFM Score","6.52""","•","Screen","8 MP","•","Camera","2GB","•","RAM","5000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Infinix Hot 13 Play","https://pricebaba.com/mobile/infinix-hot-13-play","Rs. 9,499","","","6.82""","•","Screen","Dual","•","Camera","6GB","•","RAM","5000mAh","•","Battery","Upcoming","Expected Price"
"https://pricebaba.com/l.png","Itel A49","https://pricebaba.com/mobile/itel-a49","Rs. 5,699","66","VFM Score","6.6""","•","Screen","5 MP","•","Camera","2GB","•","RAM","4000mAh","•","Battery","",""
"https://pricebaba.com/l.png","I KALL Z9","https://pricebaba.com/mobile/i-kall-z9","Rs. 5,214","66","VFM Score","5.99""","•","Screen","8 MP","•","Camera","3GB","•","RAM","4000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Xiaomi Redmi 6A","https://pricebaba.com/mobile/xiaomi-redmi-6a","Rs. 7,725","72","VFM Score","5.45""","•","Screen","13 MP","•","Camera","2GB","•","RAM","3000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Nokia 225 2020","https://pricebaba.com/mobile/nokia-225-2020","Rs. 3,599","54","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","64MB","•","RAM","1150mAh","•","Battery","",""
"https://pricebaba.com/l.png","Good One 5026","https://pricebaba.com/mobile/good-one-5026","Rs. 999","62","VFM Score","1.8""","•","Screen","2 MP","•","Camera","2500mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Gionee Max","https://pricebaba.com/mobile/gionee-max","Rs. 6,399","74","VFM Score","6.1""","•","Screen","13 MP","•","Camera","2GB","•","RAM","5000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Nokia 150 Dual SIM","https://pricebaba.com/mobile/nokia-150-dual-sim","Rs. 2,370","54","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1020mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Tecno Pop 5 Pro","https://pricebaba.com/mobile/tecno-pop-5-pro","Rs. 6,999","72","VFM Score","6.52""","•","Screen","8 MP","•","Camera","3GB","•","RAM","6000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Vox V10","https://pricebaba.com/mobile/vox-v10","Rs. 774","68","VFM Score","3.6""","•","Screen","0.3 MP","•","Camera","800mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Itel it2163S","https://pricebaba.com/mobile/itel-it2163s","Rs. 999","55","VFM Score","1.8""","•","Screen","4GB","•","RAM","1200mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Xiaomi Redmi 9A 3GB RAM","https://pricebaba.com/mobile/xiaomi-redmi-9a-3gb-ram","Rs. 6,999","82","VFM Score","6.53""","•","Screen","13 MP","•","Camera","3GB","•","RAM","5000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Xiaomi Redmi 5A","https://pricebaba.com/mobile/xiaomi-redmi-5a","Rs. 6,499","72","VFM Score","5.0""","•","Screen","13 MP","•","Camera","2GB","•","RAM","3000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Kult Gladiator","https://pricebaba.com/mobile/kult-gladiator","Rs. 4,999","80","VFM Score","5.5""","•","Screen","13 MP","•","Camera","3GB","•","RAM","4000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Realme C33 64GB","https://pricebaba.com/mobile/realme-c33-64gb","Rs. 9,999","65","VFM Score","6.5""","•","Screen","Dual","•","Camera","4GB","•","RAM","5000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Xiaomi Redmi 8A","https://pricebaba.com/mobile/xiaomi-redmi-8a","Rs. 7,700","78","VFM Score","6.22""","•","Screen","12 MP","•","Camera","2GB","•","RAM","5000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Good One Flip","https://pricebaba.com/mobile/good-one-flip","Rs. 1,399","48","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1050mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Good One 2192","https://pricebaba.com/mobile/good-one-2192","Rs. 999","62","VFM Score","1.8""","•","Screen","2 MP","•","Camera","2500mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","vivo Y91i","https://pricebaba.com/mobile/vivo-y91i","Rs. 9,000","67","VFM Score","6.22""","•","Screen","13 MP","•","Camera","2GB","•","RAM","4030mAh","•","Battery","",""
"https://pricebaba.com/l.png","Samsung Galaxy J2 (2015)","https://pricebaba.com/mobile/samsung-galaxy-j2","Rs. 7,390","58","VFM Score","4.7""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Itel Magic 2","https://pricebaba.com/mobile/itel-magic-2","Rs. 1,368","54","VFM Score","2.4""","•","Screen","1.3 MP","•","Camera","1200mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Samsung Galaxy M10s","https://pricebaba.com/mobile/samsung-galaxy-m10s","Rs. 9,400","76","VFM Score","6.4""","•","Screen","Dual","•","Camera","3GB","•","RAM","4000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Itel Vision 3","https://pricebaba.com/mobile/itel-vision-3","Rs. 7,499","69","VFM Score","6.6""","•","Screen","8 MP","•","Camera","3GB","•","RAM","5000mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/100168/realme-c15s-l-3660081.jpg?tr=h-120,q-60","Realme realme C15s","https://pricebaba.com/mobile/realme-c15s","Rs. 9,990","","","6.52""","•","Screen","Quad","•","Camera","3GB","•","RAM","6000mAh","•","Battery","Upcoming","Expected Price"
"https://cdn.pricebaba.com/prod/images/product/mobile/109944/infinix-smart-7-l-3623798.jpg?tr=h-120,q-60","Infinix Smart 7","https://pricebaba.com/mobile/infinix-smart-7","Rs. 7,999","","","6.67""","•","Screen","Dual","•","Camera","4GB","•","RAM","5000mAh","•","Battery","Upcoming","Expected Price"
"https://cdn.pricebaba.com/prod/images/product/mobile/109281/kechao-k55-pro-l-2689306.jpg?tr=h-120,q-60","Kechao K55 Pro","https://pricebaba.com/mobile/kechao-k55-pro","Rs. 1,199","55","VFM Score","1.8""","•","Screen","1.3 MP","•","Camera","400mAh","•","Battery","","","","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/106426/i-kall-z5-l-1876546.jpg?tr=h-120,q-60","I KALL Z5","https://pricebaba.com/mobile/i-kall-z5","Rs. 4,424","69","VFM Score","5.45""","•","Screen","8 MP","•","Camera","3GB","•","RAM","3000mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/7132/samsung-metro-xl-l-2491299.jpg?tr=h-120,q-60","Samsung Metro XL","https://pricebaba.com/mobile/samsung-metro-xl","Rs. 3,780","47","VFM Score","2.8""","•","Screen","3.1 MP","•","Camera","64MB","•","RAM","1200mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/104342/infinix-hot-11-l-2157857.jpg?tr=h-120,q-60","Infinix Hot 11","https://pricebaba.com/mobile/infinix-hot-11","Rs. 8,999","74","VFM Score","6.6""","•","Screen","13 MP","•","Camera","4GB","•","RAM","5200mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/47117/nokia-1-l-1636083.jpg?tr=h-120,q-60","Nokia 1","https://pricebaba.com/mobile/nokia-1","Rs. 5,688","63","VFM Score","4.5""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2150mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/105872/tecno-spark-8-l-1947343.jpg?tr=h-120,q-60","Tecno Spark 8","https://pricebaba.com/mobile/tecno-spark-8","Rs. 8,490","64","VFM Score","6.52""","•","Screen","16 MP","•","Camera","2GB","•","RAM","5000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Micromax X416","https://pricebaba.com/mobile/micromax-x416","Rs. 920","56","VFM Score","1.77""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Samsung Galaxy J4 Plus","https://pricebaba.com/mobile/samsung-galaxy-j4-plus","Rs. 9,000","66","VFM Score","6.0""","•","Screen","13 MP","•","Camera","2GB","•","RAM","3300mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","vivo Y53","https://pricebaba.com/mobile/vivo-y53","Rs. 9,990","61","VFM Score","5.0""","•","Screen","8 MP","•","Camera","2GB","•","RAM","2500mAh","•","Battery","",""
"https://pricebaba.com/l.png","I KALL Z14","https://pricebaba.com/mobile/i-kall-z14","Rs. 7,124","66","VFM Score","6.82""","•","Screen","20 MP","•","Camera","4GB","•","RAM","5000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Realme C1","https://pricebaba.com/mobile/realme-c1","Rs. 7,799","79","VFM Score","6.2""","•","Screen","Dual","•","Camera","2GB","•","RAM","4230mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Xolo Omega 5.5","https://pricebaba.com/mobile/xolo-omega-5-5","Rs. 3,999","69","VFM Score","5.5""","•","Screen","13 MP","•","Camera","1GB","•","RAM","2600mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Jivi Revolution TnT3","https://pricebaba.com/mobile/jivi-revolution-tnt3","Rs. 2,799","72","VFM Score","4.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2300mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","MTR GT","https://pricebaba.com/mobile/mtr-gt","Rs. 2,100","57","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","3000mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Micromax IN 2B","https://pricebaba.com/mobile/micromax-in-2b","Rs. 7,880","74","VFM Score","6.52""","•","Screen","Dual","•","Camera","4GB","•","RAM","5000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Karbonn K-Flip","https://pricebaba.com/mobile/karbonn-k-flip","Rs. 1,690","56","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","800mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Nokia X2-02","https://pricebaba.com/mobile/nokia-x2-02","Rs. 3,599","52","VFM Score","2.2""","•","Screen","2 MP","•","Camera","32MB","•","RAM","1020mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","vivo Y1s","https://pricebaba.com/mobile/vivo-y1s","Rs. 7,750","75","VFM Score","6.22""","•","Screen","13 MP","•","Camera","2GB","•","RAM","4030mAh","•","Battery","",""
"https://pricebaba.com/l.png","Realme 3i","https://pricebaba.com/mobile/realme-3i","Rs. 8,990","78","VFM Score","6.22""","•","Screen","Dual","•","Camera","3GB","•","RAM","4230mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Realme Narzo 10A","https://pricebaba.com/mobile/realme-narzo-10a","Rs. 8,999","82","VFM Score","6.5""","•","Screen","Triple","•","Camera","3GB","•","RAM","5000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","BlackBerry DTEK50","https://pricebaba.com/mobile/blackberry-dtek50","Rs. 8,786","66","VFM Score","5.2""","•","Screen","13 MP","•","Camera","3GB","•","RAM","2610mAh","•","Battery","",""
"https://pricebaba.com/l.png","Lava A9 2020","https://pricebaba.com/mobile/lava-a9-2020","Rs. 1,897","52","VFM Score","2.8""","•","Screen","1.3 MP","•","Camera","1700mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Nokia X3-02 Touch and Type","https://pricebaba.com/mobile/nokia-x3-02-touch-and-type","Rs. 4,499","50","VFM Score","2.4""","•","Screen","5 MP","•","Camera","860mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Vox V12","https://pricebaba.com/mobile/vox-v12","Rs. 704","56","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","800mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Infinix Smart 4 Plus","https://pricebaba.com/mobile/infinix-smart-4-plus","Rs. 9,999","64","VFM Score","6.82""","•","Screen","13 MP","•","Camera","3GB","•","RAM","6000mAh","•","Battery","",""
"https://pricebaba.com/l.png","vivo Y91i 32GB","https://pricebaba.com/mobile/vivo-y91i-32gb","Rs. 7,990","73","VFM Score","6.22""","•","Screen","13 MP","•","Camera","2GB","•","RAM","4030mAh","•","Battery","",""
"https://pricebaba.com/l.png","Motorola Moto E4 Plus","https://pricebaba.com/mobile/motorola-moto-e4-plus","Rs. 9,999","67","VFM Score","5.5""","•","Screen","13 MP","•","Camera","3GB","•","RAM","5000mAh","•","Battery","Out of stock","Out of Stock"
